,suites,rooms,dorms,bwc,parking_spaces,private_area,total_area,total,variation,apartment,floor,dream_property,mcmv,academic_regions,digital_fair,subtype_name,lot,block,tags,royalty_value,latitude,longitude,address.complete,address.street,address.number,address.neighborhood,address.city,address.uf,address.complement
580,0,,3,1,1,"77,00","77,00","220.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.405369,-51.9459467,"Avenida Doutor Mário Clapier Urbinati, 724 - Zona 07, Maringá - PR",Avenida Doutor Mário Clapier Urbinati,724,Zona 07,Maringá,PR,
581,0,,3,1,1,"56,00","0,00","220.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.44510431744724,-51.92936092615128,"Rua Tabaetê, 392, 1 - Jardim Tabaete, Maringá - PR",Rua Tabaetê,392,Jardim Tabaete,Maringá,PR,1
582,0,,2,1,1,"48,94","73,81","220.000,00",0,202,2,0,0,0,False,Apartamento,,,[],0,-23.46314,-51.9514694,"Rua Maria Aparecida Bragion Pignata, 110, ap 202, bl 02 - Chácaras Aeroporto, Maringá - PR",Rua Maria Aparecida Bragion Pignata,110,Chácaras Aeroporto,Maringá,PR,"ap 202, bl 02"
583,0,,3,1,0,"0,00","120,00","220.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4655792,-51.9180936,"Rua Antônio Maria, 296 - Conjunto Residencial Cidade Alta, Maringá - PR",Rua Antônio Maria,296,Conjunto Residencial Cidade Alta,Maringá,PR,
584,1,,0,1,0,"90,00","0,00","220.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4452572,-51.9176823,", 12 - Jardim Aclimação, Maringá - PR",,12,Jardim Aclimação,Maringá,PR,
585,1,,2,1,3,"0,00","100,00","220.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.39217376696163,-51.968486926426365,"Rua Surucuá, 455 - Conjunto Residencial Ney Braga, Maringá - PR",Rua Surucuá,455,Conjunto Residencial Ney Braga,Maringá,PR,
586,0,,2,1,2,"0,00","85,00","220.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4209995,-51.9330558,"Rua Laura Luzia Franzoi, 35 - Conjunto Habitacional Requião, Maringá - PR",Rua Laura Luzia Franzoi,35,Conjunto Habitacional Requião,Maringá,PR,
587,0,,3,1,1,"0,00","120,00","220.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4209995,-51.9330558,"Rua Rio Itajaí, 199 - Conjunto Residencial Branca Vieira, Maringá - PR",Rua Rio Itajaí,199,Conjunto Residencial Branca Vieira,Maringá,PR,
588,0,,2,1,5,"0,00","75,92","224.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.396895,-51.8869563,"Rua Itapoá, 841 - Conjunto João de Barro Itaparica, Maringá - PR",Rua Itapoá,841,Conjunto João de Barro Itaparica,Maringá,PR,
589,0,,0,0,0,"33,00","0,00","224.300,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.446965,-51.9127155,"Avenida Senador Petrônio Portela, 923 - Jardim Aclimação, Maringá - PR",Avenida Senador Petrônio Portela,923,Jardim Aclimação,Maringá,PR,
590,0,,2,1,2,"0,00","59,50","225.000,00",0,,,0,1,0,False,Casa,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.3940854,-51.98437029999999,"Rua Professor Antônio Primo Milani, 2530 - Parque Hortência, Maringá - PR",Rua Professor Antônio Primo Milani,2530,Parque Hortência,Maringá,PR,
591,0,,2,1,1,"49,00","0,00","225.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4672033,-51.909451,"Rua Pioneiro Paschoal Locatelli, 688 - Loteamento Madrid, Maringá - PR",Rua Pioneiro Paschoal Locatelli,688,Loteamento Madrid,Maringá,PR,
592,0,,2,1,1,"49,00","55,00","225.000,00",0,303,bloco 6,0,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.44979552578029,-51.921992123278805,"Rua Pioneiro Paschoal Locatelli, 688, bloco 6 | ap 303 - Loteamento Madrid, Maringá - PR",Rua Pioneiro Paschoal Locatelli,688,Loteamento Madrid,Maringá,PR,bloco 6 | ap 303
593,0,,2,1,1,"55,00","0,00","225.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4672033,-51.909451,", 688 - Conjunto Residencial Cidade Alta, Maringá - PR",,688,Conjunto Residencial Cidade Alta,Maringá,PR,
594,0,,2,1,1,"49,00","0,00","225.000,00",0,,,0,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.4672033,-51.909451,"Rua Pioneiro Paschoal Locatelli, 688 - Loteamento Madrid, Maringá - PR",Rua Pioneiro Paschoal Locatelli,688,Loteamento Madrid,Maringá,PR,
595,0,,2,1,1,"0,00","0,00","225.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4104864,-51.9470006,"Rua Bragança, 498 - Zona 07, Maringá - PR",Rua Bragança,498,Zona 07,Maringá,PR,
596,0,1.0,1,1,1,"0,00","0,00","225.000,00",0,101,1,0,0,1,False,Flat,,,[],0,-23.440096554793648,-51.91435933113098,"Avenida Guedner, 1137 - Zona 08, Maringá - PR",Avenida Guedner,1137,Zona 08,Maringá,PR,
597,0,,2,1,1,"49,00","55,81","225.000,00",0,,,0,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}, {'name': 'Aceita permuta', 'order': 7}]",0,-23.4645743,-51.9101282,",  - Loteamento Madrid, Maringá - PR",,,Loteamento Madrid,Maringá,PR,
598,1,,1,2,1,"55,25","0,00","225.000,00",0,905,9,0,0,0,False,Apartamento,,,[],0,-23.447752200000004,-51.92011160000001,"Rua Ernesto Mariucci, , witt residences - Jardim Aclimação, Maringá - PR",Rua Ernesto Mariucci,,Jardim Aclimação,Maringá,PR,witt residences
599,0,,2,1,1,"0,00","0,00","225.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4645743,-51.9101282,"Rua Pioneiro Paschoal Locatelli, 688 - Conjunto Residencial Cidade Alta, Maringá - PR",Rua Pioneiro Paschoal Locatelli,688,Conjunto Residencial Cidade Alta,Maringá,PR,
600,0,,3,1,1,"54,00","0,00","225.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.39892190000000,-51.93165800000000,"Rua João Luiz Dias, 507, 103 - Parque Residencial Cidade Nova, Maringá - PR",Rua João Luiz Dias,507,Parque Residencial Cidade Nova,Maringá,PR,103
601,0,,2,1,0,"51,00","72,00","225.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4665890,-51.9100211,"Rua Pioneiro Paschoal Locatelli, 606, casa - Conjunto Residencial Cidade Alta, Maringá - PR",Rua Pioneiro Paschoal Locatelli,606,Conjunto Residencial Cidade Alta,Maringá,PR,casa
602,0,,3,1,1,"58,00","70,00","225.000,00",0,,,0,0,0,False,Apartamento,,,[],0,,,"Avenida Guedner, 3060 - Parque da Gávea, Maringá - PR",Avenida Guedner,3060,Parque da Gávea,Maringá,PR,
603,0,,2,1,0,"0,00","55,00","225.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.406205260168228,-51.913889534393306,"Rua Marechal Mascarenhas de Moraes, 1616, 1616 - Jardim Alvorada, Maringá - PR",Rua Marechal Mascarenhas de Moraes,1616,Jardim Alvorada,Maringá,PR,1616
604,1,,0,1,2,"78,18","0,00","225.700,00",0,,,0,0,0,False,Apartamento,,,[],1,-23.4434003,-51.9218632,"Rua Moscados, 894, 2407 - Vila Marumby, Maringá - PR",Rua Moscados,894,Vila Marumby,Maringá,PR,2407
605,0,,2,1,1,"43,00","0,00","227.000,00",0,,,0,1,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.474974,-51.907347,"Rua Maria Aparecida Bragion Pignata, 210 - Chácaras Aeroporto, Maringá - PR",Rua Maria Aparecida Bragion Pignata,210,Chácaras Aeroporto,Maringá,PR,
606,0,,0,0,0,"0,00","0,00","227.654,00",0,,,0,0,0,False,Casa,,,[],0,-23.474974,-51.90734699999999,"Rua Vicentina Batista de Oliveira Paiva, 210 - Conjunto Residencial Cidade Alta, Maringá - PR",Rua Vicentina Batista de Oliveira Paiva,210,Conjunto Residencial Cidade Alta,Maringá,PR,
607,0,,3,1,1,"63,20","0,00","229.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4106171,-51.96032719999999,"Rua Doutor Antonio de Azevedo, 477, 42 - Jardim Monte Carlo, Maringá - PR",Rua Doutor Antonio de Azevedo,477,Jardim Monte Carlo,Maringá,PR,42
608,0,,2,1,1,"46,00","0,00","229.000,00",0,,2º,0,1,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}, {'name': 'Aceita permuta', 'order': 7}]",0,-23.4479476,-51.980882,"Avenida Pioneiro Antonio Ruiz Saldanha,  - Jardim das Estações, Maringá - PR",Avenida Pioneiro Antonio Ruiz Saldanha,,Jardim das Estações,Maringá,PR,
609,0,,2,1,1,"49,00","0,00","229.810,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.46829303056916,-51.90725865211487,"Rua Vicentina Batista de Oliveira Paiva, 36 - Conjunto Residencial Cidade Alta, Maringá - PR",Rua Vicentina Batista de Oliveira Paiva,36,Conjunto Residencial Cidade Alta,Maringá,PR,
610,0,,2,1,1,"54,94","62,07","230.000,00",0,404,4,0,0,1,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.401859855984316,-51.929291408062944,"Avenida Morangueira, 1075, bloco 02 - Jardim Sol, Maringá - PR",Avenida Morangueira,1075,Jardim Sol,Maringá,PR,bloco 02
611,0,,2,1,1,"0,00","0,00","230.000,00",0,,,0,0,0,False,Apartamento,,,[],0,,,"Rua Vítor do Amaral, 1006 - Jardim Alvorada, Maringá - PR",Rua Vítor do Amaral,1006,Jardim Alvorada,Maringá,PR,
612,0,,3,1,1,"77,00","81,00","230.000,00",0,,3,0,0,0,False,Apartamento,,,[],0,-23.4061618,-51.9443444,"Avenida Doutor Mário Clapier Urbinati, 724, bl e ap 37 - Zona 07, Maringá - PR",Avenida Doutor Mário Clapier Urbinati,724,Zona 07,Maringá,PR,bl e ap 37
613,0,,3,1,1,"62,37","80,86","230.000,00",0,,Térreo,0,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.40765162226207,-51.97056691012574,"Rua Vereador Arlindo de Souza, 512 - Jardim Monte Carlo, Maringá - PR",Rua Vereador Arlindo de Souza,512,Jardim Monte Carlo,Maringá,PR,
614,0,,0,0,0,"30,00","0,00","230.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4106152,-51.946453,"Rua Bragança, 441 - Zona 07, Maringá - PR",Rua Bragança,441,Zona 07,Maringá,PR,
615,0,,2,1,1,"60,00","0,00","230.000,00",0,,,1,0,1,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.4551201,-51.9241275,"Rua Cantor Raul Seixas, 343 - Jardim Ipanema, Maringá - PR",Rua Cantor Raul Seixas,343,Jardim Ipanema,Maringá,PR,
616,0,,3,1,1,"50,33","59,93","230.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.44885,-51.9332408,"Rua Monsenhor Tanaka, 300, esquina com a nilda ribeiro - Vila Emília, Maringá - PR",Rua Monsenhor Tanaka,300,Vila Emília,Maringá,PR,esquina com a nilda ribeiro
617,0,,2,2,1,"43,00","0,00","230.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.47523900,-51.90922600,"Rua Maria Aparecida Bragion Pignata, 176 - Chácaras Aeroporto, Maringá - PR",Rua Maria Aparecida Bragion Pignata,176,Chácaras Aeroporto,Maringá,PR,
618,0,,2,1,1,"49,00","69,00","230.000,00",0,203,2°,0,0,0,False,Apartamento,,,[],0,-23.4062667,-51.9430077,"Rua Professor Itamar Orlando Soares, 421 - Zona 07, Maringá - PR",Rua Professor Itamar Orlando Soares,421,Zona 07,Maringá,PR,
619,0,,2,1,1,"49,00","82,00","230.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.3899828,-51.9083185,"Rua Pioneiro Alfredo José da Costa, 308, ap 110 - Jardim Santa Clara, Maringá - PR",Rua Pioneiro Alfredo José da Costa,308,Jardim Santa Clara,Maringá,PR,ap 110
620,0,,0,0,1,"43,00","0,00","230.000,00",0,,,0,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,,,"Rua Vicentina Batista de Oliveira Paiva, 176 - Conjunto Residencial Cidade Alta, Maringá - PR",Rua Vicentina Batista de Oliveira Paiva,176,Conjunto Residencial Cidade Alta,Maringá,PR,
621,0,,3,1,1,"59,00","59,00","230.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.43680700,-51.92808700,"Rua Marciano Halchuk, 55, terreo - Vila Bosque, Maringá - PR",Rua Marciano Halchuk,55,Vila Bosque,Maringá,PR,terreo
622,0,,1,1,1,"0,00","50,00","230.000,00",0,B,,0,0,0,False,Casa,,,[],0,-23.4158739,-51.9745157,"Rua Marçal Candido Siqueira, 230 - Jardim Monte Rei, Maringá - PR",Rua Marçal Candido Siqueira,230,Jardim Monte Rei,Maringá,PR,
623,0,,1,1,1,"21,00","58,91","230.000,00",0,306,3,0,0,0,False,Apartamento,,,[],0,-23.411754699999992,-51.94672250000001,"Rua Tietê, 629 - Zona 07, Maringá - PR",Rua Tietê,629,Zona 07,Maringá,PR,
624,0,,2,1,1,"45,89","0,00","230.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.389678955078125,-51.91103744506836,"Rua Vítor do Amaral, 796, 796 - Jardim Alvorada, Maringá - PR",Rua Vítor do Amaral,796,Jardim Alvorada,Maringá,PR,796
625,0,,1,1,1,"27,91","36,84","230.000,00",0,35,3,0,0,0,False,Kitnet e Studio,,,"[{'name': 'Financiável', 'order': 6}, {'name': 'Aceita permuta', 'order': 7}]",0,-23.41902,-51.9394586,"Avenida Tamandaré, 655, kitnet 35 - Zona 01 Centro, Maringá - PR",Avenida Tamandaré,655,Zona 01 Centro,Maringá,PR,kitnet 35
626,0,,2,1,1,"47,00","0,00","230.000,00",0,,7°,0,0,0,False,Apartamento,,,[],0,-23.3900754,-51.90587069999999,"Rua Chile, 1593 - Ebenezer, Maringá - PR",Rua Chile,1593,Ebenezer,Maringá,PR,
627,0,,2,1,1,"45,44","78,27","230.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.3897142,-51.9108369,"Rua Vítor do Amaral, 796 - Jardim Alvorada, Maringá - PR",Rua Vítor do Amaral,796,Jardim Alvorada,Maringá,PR,
628,0,,3,1,2,"0,00","84,00","230.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.388700589122,-51.90020547301636,"Rua José Carlos Joaquinzo, 135 - Ebenezer, Maringá - PR",Rua José Carlos Joaquinzo,135,Ebenezer,Maringá,PR,
629,0,,3,1,1,"61,00","0,00","230.000,00",0,,,0,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.4073566,-51.9465047,"Rua Quintino Bocaiúva, 1270 - Zona 07, Maringá - PR",Rua Quintino Bocaiúva,1270,Zona 07,Maringá,PR,
630,0,,2,1,1,"60,42","92,24","230.000,00",0,,1,0,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.4086631,-51.943407,"Rua Mandaguari,  - Zona 07, Maringá - PR",Rua Mandaguari,,Zona 07,Maringá,PR,
631,0,,2,2,2,"0,00","82,77","230.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3974277,-51.9641157,"Rua das Laranjeiras, 772 - Jardim Tropical, Maringá - PR",Rua das Laranjeiras,772,Jardim Tropical,Maringá,PR,
632,0,,3,1,1,"63,00","81,00","230.000,00",0,,4,0,0,0,False,Apartamento,,,[],0,-23.4107382,-51.9601623,"Rua Vereador Arlindo de Souza, 436, 41 - Jardim Monte Carlo, Maringá - PR",Rua Vereador Arlindo de Souza,436,Jardim Monte Carlo,Maringá,PR,41
633,0,,2,0,0,"0,00","119,54","230.000,00",0,,,1,0,0,False,Casa,,,[],0,-23.379324,-51.9334096,"Rua Manaus, 19, parque das grevilleas ii - Parque das Grevíleas, Maringá - PR",Rua Manaus,19,Parque das Grevíleas,Maringá,PR,parque das grevilleas ii
634,0,,2,1,0,"50,00","0,00","230.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.469288,-51.9171653,"Rua Pioneiro João Perin, 649, 34 - Parque Tarumã, Maringá - PR",Rua Pioneiro João Perin,649,Parque Tarumã,Maringá,PR,34
635,0,,1,1,1,"25,79","45,36","230.000,00",0,,,0,0,0,False,Kitnet e Studio,,,[],0,-23.4209995,-51.9330558,"Avenida Guedner, 1571, kit - Zona 08, Maringá - PR",Avenida Guedner,1571,Zona 08,Maringá,PR,kit
636,0,,3,1,1,"56,00","0,00","230.000,00",0,101,TÉRREO,0,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.4553354,-51.9229397,"Avenida Guedner, 3060, bloco 03 - Parque da Gávea, Maringá - PR",Avenida Guedner,3060,Parque da Gávea,Maringá,PR,bloco 03
637,0,,2,1,2,"0,00","75,00","230.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4000119,-51.9417104,"Rua Doutor José Carlos Struet, 153 - Vila Esperança, Maringá - PR",Rua Doutor José Carlos Struet,153,Vila Esperança,Maringá,PR,
638,0,,1,1,1,"28,00","63,00","230.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4062119,-51.9325775,"Rua Antônio Marin, 289, ap 109 - Vila Santo Antônio, Maringá - PR",Rua Antônio Marin,289,Vila Santo Antônio,Maringá,PR,ap 109
639,0,,2,1,1,"67,00","84,00","230.000,00",0,,4,0,0,0,False,Apartamento,,,[],0,-23.4091150,-51.9458661,"Rua Mandaguari, 654, ap 402 - Zona 07, Maringá - PR",Rua Mandaguari,654,Zona 07,Maringá,PR,ap 402
640,0,,2,1,1,"84,00","0,00","230.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.42383130000000,-51.95815370000000,"Avenida Brasil, 5804, 4 - Zona 05, Maringá - PR",Avenida Brasil,5804,Zona 05,Maringá,PR,4
641,0,,2,1,1,"45,00","0,00","230.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.3940267,-51.9070045,"Rua Chile, 1623, 805 - Ebenezer, Maringá - PR",Rua Chile,1623,Ebenezer,Maringá,PR,805
642,0,,2,1,1,"0,00","60,00","230.000,00",0,,5º,0,0,0,False,Apartamento,,,[],0,,,"Rua Pioneiro Alfredo José da Costa, 218 - Jardim Alvorada, Maringá - PR",Rua Pioneiro Alfredo José da Costa,218,Jardim Alvorada,Maringá,PR,
643,0,,1,1,1,"39,00","39,00","230.000,00",0,,,0,1,1,False,Kitnet e Studio,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.4163266,-51.9469747,"Rua José Clemente, 781 - Zona 07, Maringá - PR",Rua José Clemente,781,Zona 07,Maringá,PR,
644,0,,2,1,1,"46,25","56,99","230.000,00",0,,6,0,1,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.3906784,-51.90611080000001,"Rua Chile, 1523 - Jardim Alvorada, Maringá - PR",Rua Chile,1523,Jardim Alvorada,Maringá,PR,
645,0,,3,1,1,"58,00","0,00","235.000,00",0,,2,0,1,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.4151585,-51.8970402,"Rua Alexandra, 92 - Parque Residencial Patrícia, Maringá - PR",Rua Alexandra,92,Parque Residencial Patrícia,Maringá,PR,
646,0,,2,1,1,"45,00","55,00","235.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.3898435,-51.9056724,"Rua Chile, 1623, bl 02 ap 406 - Jardim Alvorada, Maringá - PR",Rua Chile,1623,Jardim Alvorada,Maringá,PR,bl 02 ap 406
647,1,,2,2,1,"63,91","0,00","235.000,00",0,1202,12,0,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.447752200000004,-51.92011160000001,"Rua Ernesto Mariucci,  - Jardim Aclimação, Maringá - PR",Rua Ernesto Mariucci,,Jardim Aclimação,Maringá,PR,
648,0,,2,1,1,"0,00","90,00","235.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4209995,-51.9330558,"Rua José Guiomar, 888 - Parque das Grevíleas, Maringá - PR",Rua José Guiomar,888,Parque das Grevíleas,Maringá,PR,
649,0,1.0,1,1,0,"0,00","0,00","235.000,00",0,,,1,0,0,False,Apartamento,,,[],0,-23.414813,-51.945479,"Rua Antônio Correia Fontana, 136 - Vila Esperança, Maringá - PR",Rua Antônio Correia Fontana,136,Vila Esperança,Maringá,PR,
650,0,,2,0,0,"0,00","60,00","235.000,00",0,,,0,0,0,False,Casa,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.3983741,-51.9729205,"Rua Pintagol, 479, esquina com a rua marreco - Parque Hortência, Maringá - PR",Rua Pintagol,479,Parque Hortência,Maringá,PR,esquina com a rua marreco
651,1,,1,2,1,"60,00","0,00","235.000,00",0,204,,0,0,0,False,Apartamento,,,[],0,-23.403575400000012,-51.93138290000001,"Rua Primavera, 186 - Vila Esperança, Maringá - PR",Rua Primavera,186,Vila Esperança,Maringá,PR,
652,0,,2,1,1,"45,32","55,35","235.000,00",0,608,6,0,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.3969586,-51.9327851,"Avenida Doutor Alexandre Rasgulaeff, 3884 - Parque Residencial Cidade Nova, Maringá - PR",Avenida Doutor Alexandre Rasgulaeff,3884,Parque Residencial Cidade Nova,Maringá,PR,
653,0,,2,1,1,"43,00","0,00","238.000,00",0,,,0,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.474974,-51.907347,"Rua Maria Aparecida Bragion Pignata, 176 - Chácaras Aeroporto, Maringá - PR",Rua Maria Aparecida Bragion Pignata,176,Chácaras Aeroporto,Maringá,PR,
654,0,1.0,2,1,1,"0,00","88,00","238.000,00",0,,,0,0,0,False,Casa,,,[],0,,,"Rua Manaus, , casa - Parque das Grevíleas, Maringá - PR",Rua Manaus,,Parque das Grevíleas,Maringá,PR,casa
655,0,,1,1,1,"26,00","0,00","239.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.44385670096593,-51.91522836685181,",  - Zona 08, Maringá - PR",,,Zona 08,Maringá,PR,
656,0,,2,1,1,"44,00","0,00","239.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4708817706643270000000000,-51.9064430618601600000000000,"Rua Jacob Porsak,  - Chácaras Aeroporto, Maringá - PR",Rua Jacob Porsak,,Chácaras Aeroporto,Maringá,PR,
657,0,,2,1,1,"47,00","55,00","240.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.3873500823974600000000000,-51.9100456237793000000000000,",  - Jardim Alvorada, Maringá - PR",,,Jardim Alvorada,Maringá,PR,
658,0,,2,1,1,"45,92","56,13","240.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.3990415,-51.9274624,"Avenida Doutor Alexandre Rasgulaeff, 3884, bloco 2 - Parque Residencial Cidade Nova, Maringá - PR",Avenida Doutor Alexandre Rasgulaeff,3884,Parque Residencial Cidade Nova,Maringá,PR,bloco 2
659,0,,2,1,1,"45,89","67,92","240.000,00",0,507,5,0,0,0,False,Apartamento,,,[],0,-23.389982,-51.9108452,"Rua Vítor do Amaral, 776 - Jardim Alvorada, Maringá - PR",Rua Vítor do Amaral,776,Jardim Alvorada,Maringá,PR,
660,0,,3,2,1,"0,00","100,00","240.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3714674,-51.94888,"Rua Onofre Manoel, 492 - Jardim Oriental, Maringá - PR",Rua Onofre Manoel,492,Jardim Oriental,Maringá,PR,
661,1,,0,1,1,"39,53","0,00","240.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4142673,-51.9354997,"Rua Marechal Floriano Peixoto, 1487, 51 - Zona 07, Maringá - PR",Rua Marechal Floriano Peixoto,1487,Zona 07,Maringá,PR,51
662,0,,2,2,2,"0,00","125,00","240.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4209995,-51.9330558,"Rua José Guiomar, 1135 - Parque das Grevíleas, Maringá - PR",Rua José Guiomar,1135,Parque das Grevíleas,Maringá,PR,
663,0,,2,1,1,"44,92","55,31","240.000,00",0,Ap. 706,7,0,0,0,False,Apartamento,,,[],0,-23.3908095,-51.90593519999999,"Rua Chile, 1523, ap. 706 bloco 01 - Ebenezer, Maringá - PR",Rua Chile,1523,Ebenezer,Maringá,PR,ap. 706 bloco 01
664,0,,1,0,1,"44,42","91,48","240.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4091784,-51.9417964,"Rua Mandaguari, 228 - Zona 07, Maringá - PR",Rua Mandaguari,228,Zona 07,Maringá,PR,
665,0,,1,1,1,"0,00","55,00","240.000,00",0,507,5º,0,0,0,False,Apartamento,,,[],0,-23.41003761399252,-51.9423009116394,"Rua Tietê, 148 - Zona 07, Maringá - PR",Rua Tietê,148,Zona 07,Maringá,PR,
666,0,,3,1,2,"0,00","64,48","240.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3931179,-51.9801411,"Rua Pioneiro Braz José Jorge, 1386 - Parque Hortência, Maringá - PR",Rua Pioneiro Braz José Jorge,1386,Parque Hortência,Maringá,PR,
667,0,,2,1,1,"46,59","57,00","240.000,00",0,,4,0,1,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",1,-23.3869714,-51.9158292,"Rua Políbio Fagundes Neves, 276, ap - Jardim Alvorada, Maringá - PR",Rua Políbio Fagundes Neves,276,Jardim Alvorada,Maringá,PR,ap
668,0,,1,1,1,"32,00","72,00","240.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4139072,-51.9457607,"Rua Rui Barbosa, 640, apto 201 - Zona 07, Maringá - PR",Rua Rui Barbosa,640,Zona 07,Maringá,PR,apto 201
669,1,,1,1,4,"0,00","70,00","240.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3956709,-51.9014272,"Rua Rio Preto, 197 - Jardim São Francisco, Maringá - PR",Rua Rio Preto,197,Jardim São Francisco,Maringá,PR,
670,1,,1,1,2,"0,00","92,00","240.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.45497200,-51.90536900,"Rua Pioneiro Alziro Pozzi, 1427 - Jardim São Silvestre, Maringá - PR",Rua Pioneiro Alziro Pozzi,1427,Jardim São Silvestre,Maringá,PR,
671,0,,2,1,1,"0,00","56,00","240.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.3967648,-51.9130553,"Rua Chile, 1403, 507 - Ebenezer, Maringá - PR",Rua Chile,1403,Ebenezer,Maringá,PR,507
672,0,,3,1,1,"70,00","78,07","240.000,00",0,,Térreo,0,1,1,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.4443791,-51.9278244,",  - Chácara Paulista, Maringá - PR",,,Chácara Paulista,Maringá,PR,
